IssueLabelID,Title,Description,Title_Description,Label,Assignee,CreatedAt,ClosedAt
4125,Docker Deployment Client Connection Failed,"I Follow the Sample:

https://github.com/dotnet/orleans/tree/master/Samples/2.0/docker-aspnet-core

Silo has been successful but the client connection failed

![image](https://user-images.githubusercontent.com/7261408/36946992-d457a3b2-2000-11e8-9fb9-99eabc37296d.png)


System.AggregateException
  HResult=0x80131500
  Message=One or more errors occurred. (The target silo became unavailable for message: Request *cli/193b298f@0e75cbb3->S172.22.0.3:30000:257871284*stg/17/00000011@S00000011 #2: . Target History is: <S172.22.0.3:30000:257871284:*stg/17/00000011:@S00000011>. See https://aka.ms/orleans-troubleshooting for troubleshooting help.)
  Source=System.Private.CoreLib
  StackTrace:
   at System.Threading.Tasks.Task.ThrowIfExceptional(Boolean includeTaskCanceledExceptions)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout CancellationToken cancellationToken)
   at System.Threading.Tasks.Task.Wait()
   at Client.Program.Main(String[] args) in D:\jinbiao\OrleansSamples\OrleansDocker\Client\Program.cs:line 34

内部异常 1:
SiloUnavailableException: The target silo became unavailable for message: Request *cli/193b298f@0e75cbb3->S172.22.0.3:30000:257871284*stg/17/00000011@S00000011 #2: . Target History is: <S172.22.0.3:30000:257871284:*stg/17/00000011:@S00000011>. See https://aka.ms/orleans-troubleshooting for troubleshooting help.
","Docker Deployment Client Connection Failed I Follow the Sample:

https://github.com/dotnet/orleans/tree/master/Samples/2.0/docker-aspnet-core

Silo has been successful but the client connection failed

![image](https://user-images.githubusercontent.com/7261408/36946992-d457a3b2-2000-11e8-9fb9-99eabc37296d.png)


System.AggregateException
  HResult=0x80131500
  Message=One or more errors occurred. (The target silo became unavailable for message: Request *cli/193b298f@0e75cbb3->S172.22.0.3:30000:257871284*stg/17/00000011@S00000011 #2: . Target History is: <S172.22.0.3:30000:257871284:*stg/17/00000011:@S00000011>. See https://aka.ms/orleans-troubleshooting for troubleshooting help.)
  Source=System.Private.CoreLib
  StackTrace:
   at System.Threading.Tasks.Task.ThrowIfExceptional(Boolean includeTaskCanceledExceptions)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout CancellationToken cancellationToken)
   at System.Threading.Tasks.Task.Wait()
   at Client.Program.Main(String[] args) in D:\jinbiao\OrleansSamples\OrleansDocker\Client\Program.cs:line 34

内部异常 1:
SiloUnavailableException: The target silo became unavailable for message: Request *cli/193b298f@0e75cbb3->S172.22.0.3:30000:257871284*stg/17/00000011@S00000011 #2: . Target History is: <S172.22.0.3:30000:257871284:*stg/17/00000011:@S00000011>. See https://aka.ms/orleans-troubleshooting for troubleshooting help.
",question,benjaminpetit,,
4123,Change the type of the Gateways property in StaticGatewayListProviderOptions in rc1,"The type of Gateways in StaticGatewayListProviderOptions is IList<Uri>.
The absence of the AddRange method in IList makes adding multiple gateway endpoints in ClientBuilder unnecessarily cumbersome.

Changing it to a List resolves this issue.

","Change the type of the Gateways property in StaticGatewayListProviderOptions in rc1 The type of Gateways in StaticGatewayListProviderOptions is IList<Uri>.
The absence of the AddRange method in IList makes adding multiple gateway endpoints in ClientBuilder unnecessarily cumbersome.

Changing it to a List resolves this issue.

",,benjaminpetit,,
4120,Register InMemoryRemindersTable,There is no registration for this class. Therefore reminders do not work out of the box.,Register InMemoryRemindersTable There is no registration for this class. Therefore reminders do not work out of the box.,,ReubenBond,,
4119,Is Orleans a microservice framework?,"I'm new to .
could some one tell me and give some brief explanations?","Is Orleans a microservice framework? I'm new to .
could some one tell me and give some brief explanations?",question,sergeybykov,4/03/2018 3:47,22/06/2018 7:52
4118,Code Review of Orlean.Providers.MongoDB,"Hi

We'd appreciate a code review of the rc1 branch ( https://github.com/OrleansContrib/Orleans.Providers.MongoDB/tree/rc1)
There is a test application as well as unit tests.

Packages can be found at https://www.nuget.org/packages/Orleans.Providers.MongoDB

@SebastianStehle has done a significant refactor of the providers(https://github.com/OrleansContrib/Orleans.Providers.MongoDB/issues/26).  

Would it be possible to add this to the Orleans Providers? It feels like MongoDb would be ideal for an opensource Linux enviroment.","Code Review of Orlean.Providers.MongoDB Hi

We'd appreciate a code review of the rc1 branch ( https://github.com/OrleansContrib/Orleans.Providers.MongoDB/tree/rc1)
There is a test application as well as unit tests.

Packages can be found at https://www.nuget.org/packages/Orleans.Providers.MongoDB

@SebastianStehle has done a significant refactor of the providers(https://github.com/OrleansContrib/Orleans.Providers.MongoDB/issues/26).  

Would it be possible to add this to the Orleans Providers? It feels like MongoDb would be ideal for an opensource Linux enviroment.",,ReubenBond,,
4116,Improved transparancy and timing of silo lifecycle.,"- Subscrivers are now named.
- Silo lifecycle now reports stages prior to start.

**_Example stage reporting:_**

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage -2147483648: Orleans.Runtime.SiloOptionsLogger	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 2000: Orleans.Runtime.InsideRuntimeClient Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 4000: Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 8000: Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 10000: Orleans.Runtime.Versions.GrainVersionStore Orleans.Storage.AzureTableGrainStorage-AzureStore Orleans.Storage.AzureTableGrainStorage-PubSubStore Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 20000: Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2	

**_Example timing information:_**

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 started in stage 10000 which took 21 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 started in stage 20000 which took 65 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 stopped in stage 20000 which took 20 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 stopped in stage 10000 which took 0 Milliseconds.

Stream provider started in two stages because it initializes in stage 10000 and starts reading events running in stage 20000.","Improved transparancy and timing of silo lifecycle. - Subscrivers are now named.
- Silo lifecycle now reports stages prior to start.

**_Example stage reporting:_**

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage -2147483648: Orleans.Runtime.SiloOptionsLogger	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 2000: Orleans.Runtime.InsideRuntimeClient Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 4000: Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 8000: Orleans.Runtime.Silo	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 10000: Orleans.Runtime.Versions.GrainVersionStore Orleans.Storage.AzureTableGrainStorage-AzureStore Orleans.Storage.AzureTableGrainStorage-PubSubStore Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2	

...100453	Orleans.Runtime.SiloLifecycleSubject]	Stage 20000: Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2	

**_Example timing information:_**

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 started in stage 10000 which took 21 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 started in stage 20000 which took 65 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 stopped in stage 20000 which took 20 Milliseconds.	

...100452	Orleans.Runtime.SiloLifecycleSubject]	Lifecycle observer Orleans.Providers.Streams.Common.PersistentStreamProvider-AzureQueueProvider2 stopped in stage 10000 which took 0 Milliseconds.

Stream provider started in two stages because it initializes in stage 10000 and starts reading events running in stage 20000.",,benjaminpetit,,
4115,EndpointOptions enhancement concerns/suggestions,"This issue is more about ""how to"" and not an actual bug.

[ property.","EndpointOptions enhancement concerns/suggestions This issue is more about ""how to"" and not an actual bug.

[ property.",,benjaminpetit,,
4114,does orleans2.0 rc1 support client discovery?,at client side the hello demo use ,does orleans2.0 rc1 support client discovery? at client side the hello demo use ,question,sergeybykov,3/03/2018 2:56,3/03/2018 17:03
4113,[Question] Silo shutdown and OnDeactivateAsync,"I've been digging through the docs and the issues but I didn't find an answer to the following question:

_When a silo is shut down what happens inside a grain's_  which already got deactivated - will an exception be thrown in this case? Or will that referenced grain become reactivated? If so how will the reactivated grain eventually get deactivated? Is the silo trying to drain the silo from grains by retrying a deactivation again and again (until a timeout)?","[Question] Silo shutdown and OnDeactivateAsync I've been digging through the docs and the issues but I didn't find an answer to the following question:

_When a silo is shut down what happens inside a grain's_  which already got deactivated - will an exception be thrown in this case? Or will that referenced grain become reactivated? If so how will the reactivated grain eventually get deactivated? Is the silo trying to drain the silo from grains by retrying a deactivation again and again (until a timeout)?",question,sergeybykov,3/03/2018 2:17,13/03/2018 20:59
4112,SystemTarget not active on this silo,"In 2.0 rc1 grain services are not working as it was before it.


Redacted the sample for simplicity.

What is wrong there?  I would appreciate anyone jump in as this is a blocker for me.","SystemTarget not active on this silo In 2.0 rc1 grain services are not working as it was before it.


Redacted the sample for simplicity.

What is wrong there?  I would appreciate anyone jump in as this is a blocker for me.",,sergeybykov,,
4110,Warning in logs: Ignoring unhandled exception during PubSub.UnregisterProducer,"I'm running Orleans 1.5.3 and currently playing around with Orleans streams especially with the SMSProvider.

I wrote a grain called  the next morning in order to find out whether the change notification is still working regardless of the exception everything worked okay. Can I safely ignore the exception?","Warning in logs: Ignoring unhandled exception during PubSub.UnregisterProducer I'm running Orleans 1.5.3 and currently playing around with Orleans streams especially with the SMSProvider.

I wrote a grain called  the next morning in order to find out whether the change notification is still working regardless of the exception everything worked okay. Can I safely ignore the exception?",,jason-bragg,,
4109,2.0 rc1 ServiceFabric clustering is dependent on Legacy Configuration,"The service fabric clustering components are still dependent on the Legacy GlobalConfiguration object (and legacy nuget package).  

Is ServiceFabric clustering considered to be legacy as well? Since I saw some threads indicating to use another membership provider (like azure table) in SF.

","2.0 rc1 ServiceFabric clustering is dependent on Legacy Configuration The service fabric clustering components are still dependent on the Legacy GlobalConfiguration object (and legacy nuget package).  

Is ServiceFabric clustering considered to be legacy as well? Since I saw some threads indicating to use another membership provider (like azure table) in SF.

",,ReubenBond,,
4107,[question]Is there any guide for orleans upgrade?,"In the production environment applications which have many nodes will be upgraded node by node.

Test users may be migrated to the new released node. And then 10% user and then 30%... finally 100%.
New silos have been added to the cluster with no active grain until test users are manually migrated to the new silo.

New software is released in a controllable reversible way.  This is very important for large applications.

Is there any guide for upgrade orleans for example if the application has to be upgraded from orleans 1.5 to 2.0 without downtime  in the controllable reversible way?","[question]Is there any guide for orleans upgrade? In the production environment applications which have many nodes will be upgraded node by node.

Test users may be migrated to the new released node. And then 10% user and then 30%... finally 100%.
New silos have been added to the cluster with no active grain until test users are manually migrated to the new silo.

New software is released in a controllable reversible way.  This is very important for large applications.

Is there any guide for upgrade orleans for example if the application has to be upgraded from orleans 1.5 to 2.0 without downtime  in the controllable reversible way?",P2,JillHeaden,,
4099,Using AzureTableStorage for grain state in 2.0.0-rc1 results in exception,"I'm not sure if I've misconfigured the provider after upgrading or what but I'm getting the following exception:


","Using AzureTableStorage for grain state in 2.0.0-rc1 results in exception I'm not sure if I've misconfigured the provider after upgrading or what but I'm getting the following exception:


",,sergeybykov,,
4098,Custom placement strategy usability improvements,"In 2.0.0-rc1 custom placement strategy registration isn't as obvious as it should be:


The director registration should be obvious and discoverable. The strategy registration should not be needed.

cc @yzhao174","Custom placement strategy usability improvements In 2.0.0-rc1 custom placement strategy registration isn't as obvious as it should be:


The director registration should be obvious and discoverable. The strategy registration should not be needed.

cc @yzhao174",,ReubenBond,,
4097,Improve configuration validators for ADO.NET configuration,* Consolidate naming of ADO.NET invariant option: now it's  parameter on reminder config extension method which takes a connection string.,Improve configuration validators for ADO.NET configuration * Consolidate naming of ADO.NET invariant option: now it's  parameter on reminder config extension method which takes a connection string.,,xiazen,,
4096,TypeMap are not dynamically refreshed on clients,"Related to #4028 with in-place upgrades.

The issue is that if you try to update both silo and client at the same time new clients are more likely to start before the new silos so they get an outdated when needed (but since clients are connected to multiple silos but only one of them should send such notifications?)

","TypeMap are not dynamically refreshed on clients Related to #4028 with in-place upgrades.

The issue is that if you try to update both silo and client at the same time new clients are more likely to start before the new silos so they get an outdated when needed (but since clients are connected to multiple silos but only one of them should send such notifications?)

",,benjaminpetit,,
4095,Unclear dependency of Reminders to Membership on ADO.net providers,"If I have something like this:

.","Unclear dependency of Reminders to Membership on ADO.net providers If I have something like this:

.",,benjaminpetit,,
4093,Move ConfigureEndpoints to Orleans.Hosting,,Move ConfigureEndpoints to Orleans.Hosting ,,benjaminpetit,,
4086,SiloBuilder extensions/options usability issues,"Let's track here all change that we should do in SiloBuilder extensions methods and options before release.

- [x]  on the silo","SiloBuilder extensions/options usability issues Let's track here all change that we should do in SiloBuilder extensions methods and options before release.

- [x]  on the silo",,ReubenBond,,
4084,Failure loading MemoryStorageGrain,"On latest RC calling  to the App parts internally.

Logs attached.

Thanks
[logs-from-kubesilo-in-kubesilo-57bf49b4b7-zzs9f (1).txt](https://github.com/dotnet/orleans/files/1764074/logs-from-kubesilo-in-kubesilo-57bf49b4b7-zzs9f.1.txt)
","Failure loading MemoryStorageGrain On latest RC calling  to the App parts internally.

Logs attached.

Thanks
[logs-from-kubesilo-in-kubesilo-57bf49b4b7-zzs9f (1).txt](https://github.com/dotnet/orleans/files/1764074/logs-from-kubesilo-in-kubesilo-57bf49b4b7-zzs9f.1.txt)
",,ReubenBond,,
4082,Can I connect Orleans server with golang，nodejs...  another language ？,"please ：

Can I connect Orleans server with golang，nodejs...  another language ？","Can I connect Orleans server with golang，nodejs...  another language ？ please ：

Can I connect Orleans server with golang，nodejs...  another language ？",question,sergeybykov,27/02/2018 18:35,3/04/2018 7:11
4080,Improve persistent stream provider configuration pattern ,"Persistent stream providers are very complex it has many components which user can customize. Now the configuration of those components has scattered in three places one is through inheritance another one is through giant god  stream provider options which is intended to configure everything third one is through the component's own option. All three of them has pain points listed below. 

- Use inheritance  instead of DI to configure some core component such as . This make configuring harder since if user want to configure those they need to actually have a reasonable understanding of how Orleans streaming is wired up internally to know which class to inherit and when to set those factories. Although this is true before so one may argue it might be fine now. But the fact is after provider been integrated with lifecycle its configuration process has been changed entirely. For users who configured those factory through inheritance they cannot use our extension methods to configure their custom stream provider and the configuration their are familiar with is gone and they need to get used to a new one which is almost as bad as before. So I think we should kill this pain point because we provided a new configuration method it will suck if it is as bad as before. 

- The disadvantage of god stream provider options is its poor flexibility extensibility and complexity. I will skipped listing its cons here since I think there's a consensus on Why god configuration is bad. 

- Configure one component through its own option is the way to go forward. The problem with it right now is poor discoverability especially when the configuration is in three places. For example to configure a queue balancer now you need to first set the queue balancer type right in the stream provider options then you need to configure the specific type of queue balancer options through DI which there's no extra infrastructure to guide you on how to do that. 

I would argue some of those need to be improved in 2.0 scope because we create a fuss to provide a new way of configuration it will be bad if this new configuration method is as bad as before and user need to learn about this new bad way and adapt to it instead of happily adapt a better way. 

General direction is to uniform these three ways of configuration and develop one consistent and better way to configure stream providers which also has good discoverability extensibility and flexibility.  
","Improve persistent stream provider configuration pattern  Persistent stream providers are very complex it has many components which user can customize. Now the configuration of those components has scattered in three places one is through inheritance another one is through giant god  stream provider options which is intended to configure everything third one is through the component's own option. All three of them has pain points listed below. 

- Use inheritance  instead of DI to configure some core component such as . This make configuring harder since if user want to configure those they need to actually have a reasonable understanding of how Orleans streaming is wired up internally to know which class to inherit and when to set those factories. Although this is true before so one may argue it might be fine now. But the fact is after provider been integrated with lifecycle its configuration process has been changed entirely. For users who configured those factory through inheritance they cannot use our extension methods to configure their custom stream provider and the configuration their are familiar with is gone and they need to get used to a new one which is almost as bad as before. So I think we should kill this pain point because we provided a new configuration method it will suck if it is as bad as before. 

- The disadvantage of god stream provider options is its poor flexibility extensibility and complexity. I will skipped listing its cons here since I think there's a consensus on Why god configuration is bad. 

- Configure one component through its own option is the way to go forward. The problem with it right now is poor discoverability especially when the configuration is in three places. For example to configure a queue balancer now you need to first set the queue balancer type right in the stream provider options then you need to configure the specific type of queue balancer options through DI which there's no extra infrastructure to guide you on how to do that. 

I would argue some of those need to be improved in 2.0 scope because we create a fuss to provide a new way of configuration it will be bad if this new configuration method is as bad as before and user need to learn about this new bad way and adapt to it instead of happily adapt a better way. 

General direction is to uniform these three ways of configuration and develop one consistent and better way to configure stream providers which also has good discoverability extensibility and flexibility.  
",,xiazen,,
4077,Start GrainVersionStore later at runtime,Related issue: #4075 ,Start GrainVersionStore later at runtime Related issue: #4075 ,,jason-bragg,,
4075,IVersionStore should not be used before the silo is ready,Right now it is used in ,IVersionStore should not be used before the silo is ready Right now it is used in ,,benjaminpetit,,
4073,Fix test configuration bug in AzureQueue tests introduced in #4067,"Need a memory store provider named ""MemoryStore"" instead of the default one.","Fix test configuration bug in AzureQueue tests introduced in #4067 Need a memory store provider named ""MemoryStore"" instead of the default one.",,ReubenBond,,
4069,End-To-End Identity,"Hello

are there any plans to integrate ""end-to-end (windows)identity"" feature into Orleans?

By this I mean ""running the grain method in the context of a windows-user"" - something which you get for free for most other MS-Products (WCF / ASMX services etc).

This is mandatory for our use case and I have been struggling implementing this (I kinda have it working now using SSPI Api....but right now the solution is a little messy and implementing that in all places where it is needed will be a lot of work).

So - are there any plans on integrating this into Orleans?","End-To-End Identity Hello

are there any plans to integrate ""end-to-end (windows)identity"" feature into Orleans?

By this I mean ""running the grain method in the context of a windows-user"" - something which you get for free for most other MS-Products (WCF / ASMX services etc).

This is mandatory for our use case and I have been struggling implementing this (I kinda have it working now using SSPI Api....but right now the solution is a little messy and implementing that in all places where it is needed will be a lot of work).

So - are there any plans on integrating this into Orleans?",question,sergeybykov,22/02/2018 21:54,3/04/2018 7:11
4066,Port AWS libraries to use options/lifecycle.,"This updates the AWS libraries use options and lifecycle rather than the legacy provider model.
Work was done by @galvesribeiro I'm just shepherding it through the process.","Port AWS libraries to use options/lifecycle. This updates the AWS libraries use options and lifecycle rather than the legacy provider model.
Work was done by @galvesribeiro I'm just shepherding it through the process.",,ReubenBond,,
4065,Duplicate cluster ID on the client.,"ClusterId is defined in the SiloOptions which is available on the client (per my understanding) and in the ClusterClientOptions.  This ambiguity introduces a number of maintenance and configuration questions. 

Client and silo should each have only one source of cluster information if it's the same or different option is less important than each having only a single source.","Duplicate cluster ID on the client. ClusterId is defined in the SiloOptions which is available on the client (per my understanding) and in the ClusterClientOptions.  This ambiguity introduces a number of maintenance and configuration questions. 

Client and silo should each have only one source of cluster information if it's the same or different option is less important than each having only a single source.",,benjaminpetit,,
4063,Silo lifecycle performance fix,"Attempt to address performance issues related to silo lifecycle.
- Silo lifecycle actions are not run in lifecycle context.","Silo lifecycle performance fix Attempt to address performance issues related to silo lifecycle.
- Silo lifecycle actions are not run in lifecycle context.",,sergeybykov,,
4061,Update Samples and docs to show necessity of using ObserverSubscriptionManager.IsSubscribed(),Both the Orleans docs and several samples just call ObserverSubscriptionManager.Subscribe() without handling the OrleansException that is generated if the observer that is subbed/unsubbed is already subbed/unsubbed. That seems like an important failure state to handle especially since the current docs actually suggest re-subbing as a means of improving reliability of this feature.,Update Samples and docs to show necessity of using ObserverSubscriptionManager.IsSubscribed() Both the Orleans docs and several samples just call ObserverSubscriptionManager.Subscribe() without handling the OrleansException that is generated if the observer that is subbed/unsubbed is already subbed/unsubbed. That seems like an important failure state to handle especially since the current docs actually suggest re-subbing as a means of improving reliability of this feature.,documentation,sergeybykov,22/02/2018 3:52,21/04/2018 3:49
4060,Client unable to talk to Gateways,"We have an established product that uses Orleans.  It has been stably running for some time now but today out the blue some clients struggled to talk to the Silos.  Can anyone help me figure out why?

**Setup:**
- 8 machines
- Each machine runs one Silo and one Client
- The Client takes messages off a MSMQ and forwards it to the Cluster
- Using SQL membership
- This is our development system so no hardware or windows firewalls are on

**Observed behaviour**
- Communication issues happened at the same time
- Some clients work normally
- Some clients fail to talk to the cluster (log below)
- When a client fails to send data no data can be sent from that client at all (we allow up to messages sent to Orleans simultaneously)
- Clients failed within 30-60 minutes of each other
- The clients that fail fail on a ""known"" error.  I.e. an Orleans exception is thrown the client retries to send its data forever.

**Log**

","Client unable to talk to Gateways We have an established product that uses Orleans.  It has been stably running for some time now but today out the blue some clients struggled to talk to the Silos.  Can anyone help me figure out why?

**Setup:**
- 8 machines
- Each machine runs one Silo and one Client
- The Client takes messages off a MSMQ and forwards it to the Cluster
- Using SQL membership
- This is our development system so no hardware or windows firewalls are on

**Observed behaviour**
- Communication issues happened at the same time
- Some clients work normally
- Some clients fail to talk to the cluster (log below)
- When a client fails to send data no data can be sent from that client at all (we allow up to messages sent to Orleans simultaneously)
- Clients failed within 30-60 minutes of each other
- The clients that fail fail on a ""known"" error.  I.e. an Orleans exception is thrown the client retries to send its data forever.

**Log**

",,benjaminpetit,,
4056,DynamoDB transaction log,"Ported Azure transaction log to dynamodb.
Made a small api change to DynamoDBStorage in order to get continuation information from queries.","DynamoDB transaction log Ported Azure transaction log to dynamodb.
Made a small api change to DynamoDBStorage in order to get continuation information from queries.",,jason-bragg,,
4055,Fix various AzureStorage tests,Only config/initialization issues in functional tests,Fix various AzureStorage tests Only config/initialization issues in functional tests,,sergeybykov,,
4053,MemoryStorage - etag mismatch,"We have noticed we are getting a lot of etag mismatch issues and we couldn't figure out why as during dev they don't usually appear but in prod they do.

Today I had investigated a bit and finally I found out why its happening. This is how to do it:

- Use a MemoryStorage as persistence for a stateful grain
- Set 

Not entirely sure if its a bug or a misuse i think its a bit of both but either or ideally it can be prevented because it can lead to some quite hard to track issues.","MemoryStorage - etag mismatch We have noticed we are getting a lot of etag mismatch issues and we couldn't figure out why as during dev they don't usually appear but in prod they do.

Today I had investigated a bit and finally I found out why its happening. This is how to do it:

- Use a MemoryStorage as persistence for a stateful grain
- Set 

Not entirely sure if its a bug or a misuse i think its a bit of both but either or ideally it can be prevented because it can lead to some quite hard to track issues.",,benjaminpetit,,
4052,Cannot find generated GrainReference class,"Hi，in my test environment a silo and a client are started.
There are two grains in the silo: GrainA and GrainB.

When I try to get a GrainB reference in the CLIENT it works fine.

But when I try to get a GrainB reference in the GrainA's OnActivateAsync  an exception is thrown out:
System.InvalidOperationException: 'Cannot find generated GrainReference class for interface 'MyInterfaces.IInterfaceOrleans''

Orleans version: 2.0.0 beta3 from nuget.org

Any suggestion for further diagnosing?","Cannot find generated GrainReference class Hi，in my test environment a silo and a client are started.
There are two grains in the silo: GrainA and GrainB.

When I try to get a GrainB reference in the CLIENT it works fine.

But when I try to get a GrainB reference in the GrainA's OnActivateAsync  an exception is thrown out:
System.InvalidOperationException: 'Cannot find generated GrainReference class for interface 'MyInterfaces.IInterfaceOrleans''

Orleans version: 2.0.0 beta3 from nuget.org

Any suggestion for further diagnosing?",question,sergeybykov,18/02/2018 2:38,3/04/2018 7:09
4051,Removed more legacy dependencies.,"Removed from:
- Orleans.Cluster.AdoNet
- Orleans.Persistence.AdoNet
- Orleans.Clustering.DynomoDb
- Orleans.Persistence.AzureStorage
- Orleans.Clustering.Consul
- Orleans.Clustering.ZooKeeper","Removed more legacy dependencies. Removed from:
- Orleans.Cluster.AdoNet
- Orleans.Persistence.AdoNet
- Orleans.Clustering.DynomoDb
- Orleans.Persistence.AzureStorage
- Orleans.Clustering.Consul
- Orleans.Clustering.ZooKeeper",,benjaminpetit,,
4047,Execute lifecycle on OrleansTaskScheduler,,Execute lifecycle on OrleansTaskScheduler ,,jason-bragg,,
4044,Added optional listenerAddress parameter to ConfigureEndpoints(),"@benjaminpetit please review.

Instead of using this code:


","Added optional listenerAddress parameter to ConfigureEndpoints() @benjaminpetit please review.

Instead of using this code:


",,benjaminpetit,,
4043,[Question] With FastKillOnCancel removed whats the guidance on handling CTRL-C fast shutdown.,"With FastKillOnCancel removed and AppDomain wired for fast kill what is guidance on handling CTRL-C fast kill?

This way:



","[Question] With FastKillOnCancel removed whats the guidance on handling CTRL-C fast shutdown. With FastKillOnCancel removed and AppDomain wired for fast kill what is guidance on handling CTRL-C fast kill?

This way:



",documentation,sergeybykov,15/02/2018 18:40,
4042,Persistent stream provider to lifecycle,"Pushing this PR out to get eyes on it but it's not passing testing yet.  Still WIP.

Since persistent stream provider is the base for most of our steam providers we couldn't refactor these one at a time.

Following stream providers now use options and lifecycle.
* Azure Queue
* EventHub
* Sqs
* PubSub
* Memory
* Generator
* EventDataGenerator
* Various test providers

TBD:
Fix tests.
Move options to Orleans.Configuration namespace.
Replace DataConnectionStream with ConnectionString in options to conform to other options.
Possibly validators but would like to push that to separate PR given the size of this change.

NOTE:  Persistent stream providers and various adapters are complex and patterns can be improved now that we can inject dependencies but current patterns are best effort port.  Please note where further refactoring in the future is warranted.

Future Refactor:
* Data Adapters
* Inject checkpointing
* Inject generators (for generated streams)
* Inject failure handlers
* Possible adapter or provider builders
","Persistent stream provider to lifecycle Pushing this PR out to get eyes on it but it's not passing testing yet.  Still WIP.

Since persistent stream provider is the base for most of our steam providers we couldn't refactor these one at a time.

Following stream providers now use options and lifecycle.
* Azure Queue
* EventHub
* Sqs
* PubSub
* Memory
* Generator
* EventDataGenerator
* Various test providers

TBD:
Fix tests.
Move options to Orleans.Configuration namespace.
Replace DataConnectionStream with ConnectionString in options to conform to other options.
Possibly validators but would like to push that to separate PR given the size of this change.

NOTE:  Persistent stream providers and various adapters are complex and patterns can be improved now that we can inject dependencies but current patterns are best effort port.  Please note where further refactoring in the future is warranted.

Future Refactor:
* Data Adapters
* Inject checkpointing
* Inject generators (for generated streams)
* Inject failure handlers
* Possible adapter or provider builders
",,xiazen,,
4039,Using a generic method on a grain interface results in needed reference to Orleans.Core from interface project,"The generated code when a grain interface has a generic method results in a reference to GenericMethodInvoker which is in Orleans.Core. Following the sample projects the interface project only has references to Orleans.Core.Abstractions and code gen.

While it isn't hard to add the extra reference that may not be the desired fix. 

Looking into what GenericMethodInvoker depends on in core / what it is doing it doesn't really feel like it should be moved. Perhaps an IGenericMethodInvoker would make sense but I'm not sure where the implementation would get injected.","Using a generic method on a grain interface results in needed reference to Orleans.Core from interface project The generated code when a grain interface has a generic method results in a reference to GenericMethodInvoker which is in Orleans.Core. Following the sample projects the interface project only has references to Orleans.Core.Abstractions and code gen.

While it isn't hard to add the extra reference that may not be the desired fix. 

Looking into what GenericMethodInvoker depends on in core / what it is doing it doesn't really feel like it should be moved. Perhaps an IGenericMethodInvoker would make sense but I'm not sure where the implementation would get injected.",,ReubenBond,,
