RepoID,PullRequestID,IssueID,Title,Code,Description,CreatedDate,ClosedDate,ASTCode,Comment,Title_Description,AST,FixedByID
roslyn,26590,16026,"""Open Files"" analysis doesn't occur on files that were opened from a previous solution session",,1.Createaproject2.CreatetwofilescontainingaviolationonsomethingthatonlyoccursinopenfilesforexampleinterfacesmuststartwithI3.OpenbothfilesNotethatyouseebotherrorsintheerrorlist4.FileCloseSolution5.OpenthesolutionyoujustclosedExpectedForbotherrorstoappearintheerrorlistActualOnlyerrorfromthefilethatcurrenttheselectedtabisintheerrorlistVeryconfusingespeciallywhenIwasusingtheOpenDocumentsfilter.,20/12/2016,,,,"""Open Files"" analysis doesn't occur on files that were opened from a previous solution session 1.Createaproject2.CreatetwofilescontainingaviolationonsomethingthatonlyoccursinopenfilesforexampleinterfacesmuststartwithI3.OpenbothfilesNotethatyouseebotherror",,sharwell
roslyn,15970,16037,VS Developer command prompt doesn't include Roslyn on PATH,,AftermovingRoslynintoaseparatedirectoryunderMSBuildnowitisnotincludedonPATH.Stepstoreproduce1OnafreshinstallationofVSlaunchVSdevelopercommandprompt.2typewherecscExpectationscscwouldappearfromtheRoslyndirectoryunderMSBuildActualbehaviorcscwouldappearfromthenativepathunder.NETframework.,20/12/2016,20/12/2016,,,VS Developer command prompt doesn't include Roslyn on PATH AftermovingRoslynintoaseparatedirectoryunderMSBuildnowitisnotincludedonPATH.Stepstoreproduce1OnafreshinstallationofVSlaunchVSdevelopercommandprompt.2typewherecscExpectationscscwouldappearfromtheRo,,OmarTawfik
orleans,2557,2542,Service Fabric cluster membership providers,,ThisisasteptowardsDeepServiceFabricIntegration1059ThisaddssupportforusingServiceFabricitselfforclustermembership.UnlikeexistingmembershipprovidersAzureTablesConsuletcthisimplementsIMembershipOraclenotIMembershipTable.ThereisalsoanimplementationofIMembershipTablewhichyoucanseeinthisPRinServiceFabricPropertyManagerMembershipProviderwhichwillbedeleted.Ivetestedthatthisrecoversfromfaultsinmanualtestingbykillingrandomhostsandremovingandredeployingtheservice.TherearealsosomeautomatedteststoverifythebehavioroftheFabricMembershipOracle,22/12/2016,14/01/2017,,,Service Fabric cluster membership providers ThisisasteptowardsDeepServiceFabricIntegration1059ThisaddssupportforusingServiceFabricitselfforclustermembership.UnlikeexistingmembershipprovidersAzureTablesConsuletcthisimplementsIMembershipOraclenotIMembership,,ReubenBond
orleans,2558,2547,[Proposal] Non-static SerializationManager changes,,Inordertocompletetheworkrequiredfornonstaticgrainclients467itwouldbeveryhelpfultomakeSerializationManageralsononstaticsothatwecandeserializegrainreferencescorrectly.GrainReferencesneedtohaveaccesstoservicesprovidedbyOrleansinordertofunctionforexampletheyneedtomakeremotecalls.ThereforeIthinkitsagoodideatochangethewaythatserializationanddeserializationwork.ImproposingthesechangesandwantyourfeedbackSerializationmethodsacceptanISerializationContextIDeserializationContextICopyContextintheirsignature.ThemethodswillalllooksomethinglikethisSerializationContextDerserializationContextAddaStreampropertywhichincludestheBinaryTokenStreamWriterBinaryTokenStreamReader.AddaServiceProviderpropertyoftypeIServiceProvider.AddaSerializationManagerpropertyforconvenientaccesstoSerializationManagercouldalsobeaccessedviaDI.Arepooledratherthanbeingthreadstatic.TheimplicationsofthisareSerializationManagercanbemadenonstaticSerializerscanaccessservicesprovidedbyOrleansortheusersinceitsthesamecontainerSerializerswillneedtobeadjustedtosatisfythenewsignaturei.ethisisabreakingchangebutIwillcreateRoslynAnalyzerstoensurethatbreakagesarenthiddenorinexplicableRoslynAnalyzerPrototypeAlternativesKeepmethodsignaturesthesameandpassthosecontextobjectsinsideofBinaryTokenStreamReaderandBinaryTokenStreamWriter.Ithinkthisismessyandmyopic.AddanIOnDeserializedinterfacewhichacceptsanIServiceProvider.Iplayedwiththis.ItwillhelpfornonstaticgrainclientsbutnotwithmakingSerializationManagernonstatic.OthersThoughts,27/12/2016,8/01/2017,,,[Proposal] Non-static SerializationManager changes Inordertocompletetheworkrequiredfornonstaticgrainclients467itwouldbeveryhelpfultomakeSerializationManageralsononstaticsothatwecandeserializegrainreferencescorrectly.GrainReferencesneedtohaveaccesstoservic,,ReubenBond
orleans,2568,2552,[Question] Unexpected error serializing message - Collection was modified,,CanyouguyshelpmefigureitoutwhyImgettingexceptionsbelow.ItseemsthatwhenIpushorconsumemessagetothestreamserializationfailsbecausedictionarywasmodifiedRuntime.Messaging.GatewaySenderGatewaySiloSender_1100.104.2.4911111UnexpectederrorserializingmessageRequestS100.104.2.49300000grn5B91ACDA00000000WDC87a3d5d3d4e162b1a05e11bf2de91f7215a52896cli467c4d8eeb8000bcd70c748e7382800globalOrleans.Streams.IStreamConsumerExtensionDeliverImmutableonthegateway,28/12/2016,5/01/2017,,,[Question] Unexpected error serializing message - Collection was modified CanyouguyshelpmefigureitoutwhyImgettingexceptionsbelow.ItseemsthatwhenIpushorconsumemessagetothestreamserializationfailsbecausedictionarywasmodifiedRuntime.Messaging.GatewaySenderGa,,ReubenBond
roslyn,16021,16116,SelectionValidator tests can't handle C# 7.0 code,"
        public async Task DontCrash()
        {
            await IterateAllAsync(TestResource.AllInOneCSharpCodeVersion6);
        }",SpecificallythecatchalltestDontCrashcanthandletheTestResource.AllInOneCSharpCoderesourcestringThiswasmissedoriginallybecausethereweretwoversionsofTestResource.AllInOneCSharpCodeTestUtilitiesPortableneverupdatedhadonlyC6.0codeTestUtilitiesDesktopupdatedtohaveC7.0codeThissuitewasreferencingthePortableversionhenceitwasmissedwhenweaddedthenewcode.OnceIfoundtheduplicatestringsandmergedthemtheissuepoppedup.Thefailureseemstobearoundlocalfunctionshenceassigningouttoagocke.PilchieforanFYI,28/12/2016,13/01/2017,"dont|crash task,-1804702562,iterate|all|async task,1250743383,test|resource task,-1087908777,all|in|one|c|sharp|code|version task,-62413241,METHOD_NAME iterate|all|async,-343214457,test|resource iterate|all|async,-343214458,all|in|one|c|sharp|code|version iterate|all|async,21452347,METHOD_NAME test|resource,-2090272819,all|in|one|c|sharp|code|version test|resource,915466291,METHOD_NAME all|in|one|c|sharp|code|version,2050190982,METHOD_NAME",,SelectionValidator tests can't handle C# 7.0 code SpecificallythecatchalltestDontCrashcanthandletheTestResource.AllInOneCSharpCoderesourcestringThiswasmissedoriginallybecausethereweretwoversionsofTestResource.AllInOneCSharpCodeTestUtilitiesPortableneverup,"dont|crash task,-1804702562,iterate|all|async task,1250743383,test|resource task,-1087908777,all|in|one|c|sharp|code|version task,-62413241,METHOD_NAME iterate|all|async,-343214457,test|resource iterate|all|async,-343214458,all|in|one|c|sharp|code|version",agocke
orleans,2628,2551,Access to grain client connection status,,Ifaclientlosesconnectiontotheclusteralloftheexistingproducersandconsumersonthatclientwillberemovedfromthepubsubsystemeveniftheclientdoesnotunsubscribe.jasonbraggForthisreasonweneedtoknowclientconnectionstatussomekindofasignaleventonconnectionchangei.e.islostreestablished..sothatclientcanresubscribetothestream.Therewasalsoshortconversationonthistopicongitter,28/12/2016,2/02/2017,,,Access to grain client connection status Ifaclientlosesconnectiontotheclusteralloftheexistingproducersandconsumersonthatclientwillberemovedfromthepubsubsystemeveniftheclientdoesnotunsubscribe.jasonbraggForthisreasonweneedtoknowclientconnectionstatussomeki,,benjaminpetit
roslyn,19413,16129,"pattern matching with structs causes unnecessary boxing, nullable conversions","
			class C
			{
				static void Main()
				{
					if (TrySomething() is ValueTuple<string, bool> v && v.Item2 == true)
					{
						System.Console.Write(v.Item1 == null);
					}
				}
				static (string Value, bool Success) TrySomething()
				{
					return (null, true);
				}
			}

    static void Main()
    {
        {
            ValueTuple<string, bool> v = TrySomething();
            if (v.Item2 == true)
            {
                System.Console.Write(v.Item1 == null);
            }
        }
    }

    private static void Main()
    {
        ValueTuple<string, bool>? valueTuple = (object)C.TrySomething() as ValueTuple<string, bool>?;
        ValueTuple<string, bool> valueOrDefault = valueTuple.GetValueOrDefault();
        bool flag = valueTuple.HasValue && valueOrDefault.Item2;
        if (flag)
        {
            Console.Write(valueOrDefault.Item1 == null);
        }
    }","",28/12/2016,19/05/2017,"main void,-1962316827,try|something void,-1067642123,string void,-1067642123,bool void,-1396866590,value|tuple void,-261326734,v void,-2119381361,v void,241121335,v void,-2119381362,item void,1047271649,system void,1047271648,console void,-865359155,write void,-1324962606,item void,-1738267790,METHOD_NAME try|something,1074912322,string try|something,1074912322,bool try|something,-3100553,value|tuple try|something,-1500299360,v try|something,1442604937,v try|something,-317468113,v try|something,-123479004,item try|something,-1585161192,system try|something,371153944,console try|something,227275588,write try|something,-317533649,item try|something,-1479445487,METHOD_NAME string,908433959,bool string,521005723,value|tuple string,-1580404400,v string,-2143320075,v string,-941537922,v string,-2143320076,item string,-475383066,system string,-475317530,console string,-1183862441,write string,1014777214,item string,534127033,METHOD_NAME bool,521005723,value|tuple bool,-1580404400,v bool,-2143320075,v bool,-941537922,v bool,-2143320076,item bool,-475383066,system bool,-475317530,console bool,-1183862441,write bool,1014777214,item bool,534127033,METHOD_NAME value|tuple,363613260,v value|tuple,1804530681,v value|tuple,796077931,v value|tuple,1804530682,item value|tuple,561320708,system value|tuple,561255172,console value|tuple,-1314050889,write value|tuple,-1160237205,item value|tuple,-301386175,METHOD_NAME v,585147339,item v,-2090272819,item v,-1557984230,item v,22069030,system v,830225774,system v,135716338,system v,1978384166,console v,830225775,console v,135781874,console v,1284899844,write v,-664949718,write v,-1381202652,write v,705397561,item v,-1249469434,item v,-2090272819,item v,2081248378,METHOD_NAME v,1084626260,METHOD_NAME v,-1226325868,METHOD_NAME item,-1404276752,system item,-1404276751,console item,-185501246,write item,-1016908898,item item,-260903797,METHOD_NAME system,-2090272819,console system,-2087960561,write system,-1141178580,item system,2088429723,METHOD_NAME console,1195949037,write console,1708544536,item console,-2011804646,METHOD_NAME write,1468403925,item write,369462506,METHOD_NAME item,1065828874,METHOD_NAME v,1884016339,v v,2017878118,v v,-2143736016,v v,1170899125,v v,705463097,v v,316614507,v
try|something string,62922592,value string,-1025411346,bool string,851462913,success string,-962356101,METHOD_NAME value,-1959631360,bool value,208188443,success value,-1223383662,METHOD_NAME bool,62922592,success bool,-962356101,METHOD_NAME success,-1223383662,METHOD_NAME
main void,-166441778,string void,-166441778,bool void,-847492099,value|tuple void,1485527943,try|something void,-1249260282,v void,-1571657167,v void,1642370791,v void,-1571591631,item void,-1095544106,system void,470539835,console void,-1481078770,write void,1642370790,item void,-1738267790,METHOD_NAME string,908433959,bool string,521005723,value|tuple string,-897456727,try|something string,-1338288749,v string,-1260111368,v string,-1419682088,v string,-1260111367,item string,174416577,system string,174482113,console string,1198117336,write string,918970072,item string,121038128,METHOD_NAME bool,521005723,value|tuple bool,-897456727,try|something bool,-1338288749,v bool,-1260111368,v bool,-1419682088,v bool,-1260111367,item bool,174416577,system bool,174482113,console bool,1198117336,write bool,918970072,item bool,121038128,METHOD_NAME value|tuple,-608479725,try|something value|tuple,-1400915039,v value|tuple,-1793645394,v value|tuple,1156428998,v value|tuple,-1793645393,item value|tuple,709656533,system value|tuple,709722069,console value|tuple,1203050308,write value|tuple,-799886138,item value|tuple,1772602778,METHOD_NAME try|something,2141912129,v try|something,-202244474,v try|something,-614146619,v try|something,-1768328415,item try|something,-654611307,system try|something,1684040853,console try|something,-25029827,write try|something,-614212155,item try|something,1484770125,METHOD_NAME v,-1470599410,item v,-2090272819,item v,988800127,item v,-1154256804,system v,1078468263,system v,135716338,system v,-1154256805,console v,-877846873,console v,135781874,console v,620751589,write v,918216059,write v,-1381202652,write v,2001885785,item v,-243897373,item v,-2090272819,item v,-717482138,METHOD_NAME v,-614258362,METHOD_NAME v,161503354,METHOD_NAME item,-1162265895,system item,794049241,console item,1533450937,write item,-1075350154,item item,-1753414563,METHOD_NAME system,-2090272819,console system,-2087960561,write system,-1141178580,item system,613956714,METHOD_NAME console,1195949037,write console,1708544536,item console,639778737,METHOD_NAME write,1468403925,item write,-1645263031,METHOD_NAME item,665125072,METHOD_NAME v,934988294,v v,1828701077,v v,868052750,v v,988865663,v v,435801844,v v,-243962909,v
main void,550883975,string void,-2112201161,string void,-446217182,string void,550883975,bool void,-2112201161,bool void,-446217182,bool void,-835766318,bool void,-1479241279,value|tuple void,-800917562,value|tuple void,1606190262,value|tuple void,1124762092,object void,1211645166,c void,-1127006994,try|something void,-82428761,value|tuple void,1889557641,value|tuple void,1177980442,value|tuple void,-449094519,get|value|or|default void,-82428761,value|or|default void,1177980442,value|or|default void,241121335,value|or|default void,-1550902913,has|value void,-1550902913,item void,-82428761,flag void,964771174,flag void,1863524200,console void,-865359155,write void,-1324962606,item void,-1738267790,METHOD_NAME string,908433959,bool string,1096754926,bool string,-1125729836,bool string,-1706495017,bool string,908433959,bool string,555057662,bool string,-1066458983,bool string,867345854,bool string,908433959,bool string,-842467542,bool string,-868466329,bool string,-53973066,bool string,521005723,value|tuple string,-567434068,value|tuple string,1729423913,value|tuple string,1568048073,value|tuple string,521005723,value|tuple string,-2087284251,value|tuple string,1690395358,value|tuple string,-151506741,value|tuple string,521005723,value|tuple string,-36311374,object string,-260819976,object string,-1233417648,object string,2105468446,c string,915617586,c string,1616727017,c string,149153310,try|something string,-1813265769,try|something string,1616727018,try|something string,369198935,value|tuple string,803640256,value|tuple string,900493378,value|tuple string,1991183818,value|tuple string,-1351167574,value|tuple string,-617894579,value|tuple string,-917172953,value|tuple string,1840148200,value|tuple string,581861883,value|tuple string,1991249354,get|value|or|default string,987484586,get|value|or|default string,948189362,get|value|or|default string,-1127011220,value|or|default string,762580157,value|or|default string,-1338288749,value|or|default string,-917172953,value|or|default string,1840148200,value|or|default string,581861883,value|or|default string,-2113825471,value|or|default string,350621160,value|or|default string,-1419682088,value|or|default string,-917172952,has|value string,274064259,has|value string,-1374453253,has|value string,-917172952,item string,274064259,item string,-1374453253,item string,-1127011220,flag string,762580157,flag string,900493378,flag string,-2052466077,flag string,558491186,flag string,-1236640960,flag string,1329079776,console string,589973879,console string,-1140534824,console string,1329079777,write string,-2138909476,write string,1198117336,write string,-2113825470,item string,1916705101,item string,918970072,item string,-1591784918,METHOD_NAME string,67580031,METHOD_NAME string,-1055109073,METHOD_NAME bool,521005723,value|tuple bool,-567434068,value|tuple bool,1729423913,value|tuple bool,-2120826735,value|tuple bool,1568048073,value|tuple bool,521005723,value|tuple bool,-2087284251,value|tuple bool,-1190875240,value|tuple bool,1690395358,value|tuple bool,-151506741,value|tuple bool,521005723,value|tuple bool,-799345496,value|tuple bool,-36311374,object bool,-260819976,object bool,-1233417648,object bool,265658217,object bool,2105468446,c bool,915617586,c bool,1616727017,c bool,1902958282,c bool,149153310,try|something bool,-1813265769,try|something bool,1616727018,try|something bool,-435693878,try|something bool,369198935,value|tuple bool,803640256,value|tuple bool,900493378,value|tuple bool,2033961057,value|tuple bool,1991183818,value|tuple bool,-1351167574,value|tuple bool,-617894579,value|tuple bool,877864990,value|tuple bool,-917172953,value|tuple bool,1840148200,value|tuple bool,581861883,value|tuple bool,-1917502734,value|tuple bool,1991249354,get|value|or|default bool,987484586,get|value|or|default bool,948189362,get|value|or|default bool,-1078450146,get|value|or|default bool,-1127011220,value|or|default bool,762580157,value|or|default bool,-1338288749,value|or|default bool,2033961057,value|or|default bool,-917172953,value|or|default bool,1840148200,value|or|default bool,581861883,value|or|default bool,-1917502734,value|or|default bool,-2113825471,value|or|default bool,350621160,value|or|default bool,-1419682088,value|or|default bool,-1418906873,value|or|default bool,-917172952,has|value bool,274064259,has|value bool,-1374453253,has|value bool,-1917502735,has|value bool,-917172952,item bool,274064259,item bool,-1374453253,item bool,-1917502735,item bool,-1127011220,flag bool,762580157,flag bool,900493378,flag bool,-469413629,flag bool,-2052466077,flag bool,558491186,flag bool,-1236640960,flag bool,-1738275616,flag bool,1329079776,console bool,589973879,console bool,-1140534824,console bool,-1241912554,console bool,1329079777,write bool,-2138909476,write bool,1198117336,write bool,1486970801,write bool,-2113825470,item bool,1916705101,item bool,918970072,item bool,147177068,item bool,-1591784918,METHOD_NAME bool,67580031,METHOD_NAME bool,-1055109073,METHOD_NAME bool,1750517437,METHOD_NAME value|tuple,1996245566,object value|tuple,-1285432513,object value|tuple,-643128114,object value|tuple,1777506958,c value|tuple,686356473,c value|tuple,534018299,c value|tuple,-561145202,try|something value|tuple,-879727468,try|something value|tuple,534018298,try|something value|tuple,223558998,value|tuple value|tuple,322246655,value|tuple value|tuple,271522031,value|tuple value|tuple,734811679,value|tuple value|tuple,-2065405452,value|tuple value|tuple,1069210303,value|tuple value|tuple,-1158655154,value|tuple value|tuple,261967666,value|tuple value|tuple,1437095030,value|tuple value|tuple,734746143,get|value|or|default value|tuple,-109090316,get|value|or|default value|tuple,-1659673052,get|value|or|default value|tuple,-976322575,value|or|default value|tuple,1679582561,value|or|default value|tuple,-1400915039,value|or|default value|tuple,-1158655154,value|or|default value|tuple,261967666,value|or|default value|tuple,1437095030,value|or|default value|tuple,261612108,value|or|default value|tuple,431695129,value|or|default value|tuple,1156428998,value|or|default value|tuple,-1158655155,has|value value|tuple,-1304116275,has|value value|tuple,-519220106,has|value value|tuple,-1158655155,item value|tuple,-1304116275,item value|tuple,-519220106,item value|tuple,-976322575,flag value|tuple,1679582561,flag value|tuple,271522031,flag value|tuple,-424179707,flag value|tuple,1756626826,flag value|tuple,934713275,flag value|tuple,1219558686,console value|tuple,611946080,console value|tuple,-753264828,console value|tuple,1219558687,write value|tuple,-2116937275,write value|tuple,1203050308,write value|tuple,261612109,item value|tuple,1997779070,item value|tuple,-799886138,item value|tuple,-965290835,METHOD_NAME value|tuple,-1203659524,METHOD_NAME value|tuple,1293510654,METHOD_NAME object,-1462231014,c object,494084122,try|something object,-1242896375,value|tuple object,538648750,value|tuple object,-1113884777,value|tuple object,538648749,get|value|or|default object,-1551857176,value|or|default object,-1113884777,value|or|default object,154061140,value|or|default object,1224767383,has|value object,1224767383,item object,-1551857176,flag object,371577375,flag object,1190797435,console object,-765517701,write object,2110376276,item object,-98625928,METHOD_NAME c,-2090272819,try|something c,-92940770,value|tuple c,1399787649,value|tuple c,1407082817,value|tuple c,1399787648,get|value|or|default c,1110906340,value|or|default c,1407082817,value|or|default c,-554775823,value|or|default c,-549232319,has|value c,-549232319,item c,1110906340,flag c,-1205656853,flag c,-1922669920,console c,415982240,write c,1401539313,item c,103620808,METHOD_NAME try|something,-1703843278,value|tuple try|something,-835756841,value|tuple try|something,-825436747,value|tuple try|something,-835756842,get|value|or|default try|something,1415792711,value|or|default try|something,-825436747,value|or|default try|something,1514655279,value|or|default try|something,1513215413,has|value try|something,1513215413,item try|something,1415792711,flag try|something,1175132072,flag try|something,-553737277,console try|something,1784914883,write try|something,-823996881,item try|something,715209534,METHOD_NAME value|tuple,1420881422,get|value|or|default value|tuple,-2090272819,get|value|or|default value|tuple,1828728762,get|value|or|default value|tuple,192376860,value|or|default value|tuple,-2035530663,value|or|default value|tuple,-2101056027,value|or|default value|tuple,-1137246753,value|or|default value|tuple,-1777474793,value|or|default value|tuple,1892177582,value|or|default value|tuple,435801844,value|or|default value|tuple,-747662334,value|or|default value|tuple,1101296185,value|or|default value|tuple,428837188,has|value value|tuple,561177367,has|value value|tuple,-2090272819,has|value value|tuple,428837188,item value|tuple,561177367,item value|tuple,1892112046,item value|tuple,192376860,flag value|tuple,-448530311,flag value|tuple,2000540910,flag value|tuple,1149872746,flag value|tuple,-33857757,flag value|tuple,903888466,flag value|tuple,-2108131766,console value|tuple,-426757284,console value|tuple,1650488806,console value|tuple,620751589,write value|tuple,1911894876,write value|tuple,-1078394549,write value|tuple,2001885785,item value|tuple,1590989826,item value|tuple,-1627587170,item value|tuple,-1983844346,METHOD_NAME value|tuple,-735496521,METHOD_NAME value|tuple,-684334430,METHOD_NAME get|value|or|default,-1158227997,value|or|default get|value|or|default,961391911,value|or|default get|value|or|default,-1194938490,value|or|default get|value|or|default,-994923225,has|value get|value|or|default,-994923225,item get|value|or|default,627689290,flag get|value|or|default,-860027571,flag get|value|or|default,-1316525974,console get|value|or|default,639789162,write get|value|or|default,1143713670,item get|value|or|default,1335418610,METHOD_NAME value|or|default,428837188,has|value value|or|default,1892112046,has|value value|or|default,983881724,has|value value|or|default,428837188,item value|or|default,-2090272819,item value|or|default,983881724,item value|or|default,192376860,flag value|or|default,2000540910,flag value|or|default,1828701077,flag value|or|default,1149872746,flag value|or|default,903888466,flag value|or|default,-1431155028,flag value|or|default,-2108131766,console value|or|default,1650488806,console value|or|default,957449508,console value|or|default,620751589,write value|or|default,-1078394549,write value|or|default,-1381202652,write value|or|default,2001885785,item value|or|default,-1627587170,item value|or|default,-2090272819,item value|or|default,-1983844346,METHOD_NAME value|or|default,-684334430,METHOD_NAME value|or|default,-1226325868,METHOD_NAME has|value,970057418,item has|value,-577715254,flag has|value,-732917265,flag has|value,1283876092,console has|value,-1445007263,write has|value,-410829255,item has|value,1048356461,METHOD_NAME item,-577715254,flag item,-732917265,flag item,1283876092,console item,-1445007263,write item,-410829255,item item,1048356461,METHOD_NAME flag,-2108131766,console flag,-282755756,console flag,620751589,write flag,-1848839697,write flag,2001885785,item flag,-1501973014,item flag,-1983844346,METHOD_NAME flag,-1056003216,METHOD_NAME console,-2090272819,write console,-1092193642,item console,1160381950,METHOD_NAME write,1468403925,item write,369462506,METHOD_NAME item,1065828874,METHOD_NAME string,1096754926,string string,-1125729836,string string,-1706495017,string string,555057662,string string,-1066458983,string string,867345854,string bool,1096754926,bool bool,-1125729836,bool bool,40608281,bool bool,-1706495017,bool bool,555057662,bool bool,-1796695271,bool bool,-1066458983,bool bool,867345854,bool bool,-212000878,bool bool,-842467542,bool bool,-868466329,bool bool,-53973066,bool value|tuple,-1617568689,value|tuple value|tuple,-969099005,value|tuple value|tuple,1686572705,value|tuple value|tuple,2008817671,value|tuple value|tuple,-1097821497,value|tuple value|tuple,-608920527,value|tuple value|tuple,-448530311,value|tuple value|tuple,-2101056027,value|tuple value|tuple,-535433714,value|tuple value|tuple,-509923398,value|tuple value|tuple,-1137246753,value|tuple value|tuple,-1777474793,value|tuple value|or|default,-2101056027,value|or|default value|or|default,1828701077,value|or|default value|or|default,-1137246753,value|or|default value|or|default,-582202217,value|or|default value|or|default,435801844,value|or|default value|or|default,1101296185,value|or|default flag,532976247,flag flag,1149872746,flag",,"pattern matching with structs causes unnecessary boxing, nullable conversions ","main void,-1962316827,try|something void,-1067642123,string void,-1067642123,bool void,-1396866590,value|tuple void,-261326734,v void,-2119381361,v void,241121335,v void,-2119381362,item void,1047271649,system void,1047271648,console void,-865359155,write",gafter
sdk,1228,585,Remove MSBuild Logging Suppression for diagnostics also reported by NuGet,,WecurrentlytemporarilysuppressMSBuildloggingforsomediagnosticsinPR506becausetheyarealsoreportedbyNuGet.ThiswillnolongerbenecessarywhenNuGetmovesthesediagnosticsintothelockfile,5/01/2017,25/05/2017,,,Remove MSBuild Logging Suppression for diagnostics also reported by NuGet WecurrentlytemporarilysuppressMSBuildloggingforsomediagnosticsinPR506becausetheyarealsoreportedbyNuGet.ThiswillnolongerbenecessarywhenNuGetmovesthesediagnosticsintothelockfile,,natidea
roslyn,17066,16262,Duplicate projects in solution loaded into MSBuildWorkspace,,VersionUsed1.3.2StepstoReproduceInsomeprojectreferencesandinsolutionIhadsameprojectsbuttheirpathswasspecifiedwithdifferentcasinge.g.foobar.csprojFoobar.csprojfooBar.csprojSolutionloadedwithMSBuildWorkspacePSLookingatsourcesprojectislookedupforexistancebykeyindictionarycasesensitively.ExpectedBehaviorSamebehaviorasinVisualStudiooneprojectBar.ActualBehaviorThereisactually3instancesofsameproject.,5/01/2017,,,,Duplicate projects in solution loaded into MSBuildWorkspace VersionUsed1.3.2StepstoReproduceInsomeprojectreferencesandinsolutionIhadsameprojectsbuttheirpathswasspecifiedwithdifferentcasinge.g.foobar.csprojFoobar.csprojfooBar.csprojSolutionloadedwithMSBuil,,mattwar
sdk,1217,595,Remove override of ImplicitlyExpandDesignTimeFacades target once MSBuild bug is fixed,,WeveoverriddentheImplicitlyExpandDesignTimeFacadestargettoworkaroundOncetheMSBuildbugisfixedweshouldremoveouroverrideofthetarget.,6/01/2017,16/05/2017,,,Remove override of ImplicitlyExpandDesignTimeFacades target once MSBuild bug is fixed WeveoverriddentheImplicitlyExpandDesignTimeFacadestargettoworkaroundOncetheMSBuildbugisfixedweshouldremoveouroverrideofthetarget.,,AndreyAkinshin
sdk,1217,595,Remove override of ImplicitlyExpandDesignTimeFacades target once MSBuild bug is fixed,,WeveoverriddentheImplicitlyExpandDesignTimeFacadestargettoworkaroundOncetheMSBuildbugisfixedweshouldremoveouroverrideofthetarget.,6/01/2017,16/05/2017,,,Remove override of ImplicitlyExpandDesignTimeFacades target once MSBuild bug is fixed WeveoverriddentheImplicitlyExpandDesignTimeFacadestargettoworkaroundOncetheMSBuildbugisfixedweshouldremoveouroverrideofthetarget.,,dsplaisted
sdk,1262,648,Better error messages when specifying wrong/non-existent framework,,Repro1.Rundotnetnew2.Rundotnetrestore3.Rundotnetbuildfnet461ExpectedresultAnerrorsayingthattheTFMisinvalidbecauseitdoesntexistinmyproject.ActualresultIgetanerrorabouthavingtoputinRIDs.HoweverifIreplacethereprocommandwithdotnetbuildfnetcoreapp3.0Iwillgetaredwallofbuilderrorsbecausetherefassembliescannotbefoundwhichisnormalbecausetheydontexist.Itwouldbemuchbetterifwecouldprovideagooderrormessagehere.,14/01/2017,1/06/2017,,,Better error messages when specifying wrong/non-existent framework Repro1.Rundotnetnew2.Rundotnetrestore3.Rundotnetbuildfnet461ExpectedresultAnerrorsayingthattheTFMisinvalidbecauseitdoesntexistinmyproject.ActualresultIgetanerrorabouthavingtoputinRIDs.Howe,,esdrubal
sdk,1262,648,Better error messages when specifying wrong/non-existent framework,,Repro1.Rundotnetnew2.Rundotnetrestore3.Rundotnetbuildfnet461ExpectedresultAnerrorsayingthattheTFMisinvalidbecauseitdoesntexistinmyproject.ActualresultIgetanerrorabouthavingtoputinRIDs.HoweverifIreplacethereprocommandwithdotnetbuildfnetcoreapp3.0Iwillgetaredwallofbuilderrorsbecausetherefassembliescannotbefoundwhichisnormalbecausetheydontexist.Itwouldbemuchbetterifwecouldprovideagooderrormessagehere.,14/01/2017,1/06/2017,,,Better error messages when specifying wrong/non-existent framework Repro1.Rundotnetnew2.Rundotnetrestore3.Rundotnetbuildfnet461ExpectedresultAnerrorsayingthattheTFMisinvalidbecauseitdoesntexistinmyproject.ActualresultIgetanerrorabouthavingtoputinRIDs.Howe,,dsplaisted
