IssueLabelID,Title,Description,Title_Description,Label,Assignee,CreatedAt,ClosedAt
10003,Merge release/2.1.4xx to release/2.1.5xx,"
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.4xx to release/2.1.5xx 
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,14/09/2018 10:01,21/09/2018 4:06
10000,"CLI ""official"" builds need to be modified to stop permanently adding variable the PATH variable on Windows","## Steps to reproduce

Official builds in the Dotnet-Build Agent pool hit this issue.  It seems from the paths below every build adds several long paths to the PATH environment variable eventually choking the machine to death.

## Expected  behavior

The current running user's %PATH% environment variable should not increase in length during a build.

## Actual behavior
We end up with official build machines having the active user's PATH env variable be something like:


## Environment data

Server 2012 R2 VSTS build agents






","CLI ""official"" builds need to be modified to stop permanently adding variable the PATH variable on Windows ## Steps to reproduce

Official builds in the Dotnet-Build Agent pool hit this issue.  It seems from the paths below every build adds several long paths to the PATH environment variable eventually choking the machine to death.

## Expected  behavior

The current running user's %PATH% environment variable should not increase in length during a build.

## Actual behavior
We end up with official build machines having the active user's PATH env variable be something like:


## Environment data

Server 2012 R2 VSTS build agents






",Area-Infrastructure,wli3,,
9998,NonSuffix ProdCon CLI builds should drop to a NonSuffix folder,"If ProdCon/Orchestrated = true; then 'FullNugetVersion' = 'NugetVersion' - therefore the SDK drop folder will have the non-suffix version if the actual version is non-suffix; plus manifests so ProdCon/Orchestrated can find the assets. The VS.Redist.Common.Net.Core.SDK*NuPkgs should not ship.

@mmitche 
The 'latest.version' and 'latest.coherent.version' pointer files are processed by 'FinishBuild.targets' by the CLI. However in a ProdCon build  - it has it's own mirror-like step for this that will need to understand when we are building non-suffix and act accordingly. Additionally the generation of the 'ReadMe' will need modification.","NonSuffix ProdCon CLI builds should drop to a NonSuffix folder If ProdCon/Orchestrated = true; then 'FullNugetVersion' = 'NugetVersion' - therefore the SDK drop folder will have the non-suffix version if the actual version is non-suffix; plus manifests so ProdCon/Orchestrated can find the assets. The VS.Redist.Common.Net.Core.SDK*NuPkgs should not ship.

@mmitche 
The 'latest.version' and 'latest.coherent.version' pointer files are processed by 'FinishBuild.targets' by the CLI. However in a ProdCon build  - it has it's own mirror-like step for this that will need to understand when we are building non-suffix and act accordingly. Additionally the generation of the 'ReadMe' will need modification.",Infrastructure,johnbeisner,,
9990,Merge release/2.1.4xx to release/2.1.5xx,"
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.4xx to release/2.1.5xx 
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,13/09/2018 10:01,14/09/2018 9:43
9986,Update core-setup and re-enable all sdk resolver tests,"* Update core-setup to 2.1.5-servicing-26911-03
* Re-unify hostfxr.dll used by resolver and runtime
* Re-enable all sdk resolver tests on all platforms

Fix #9851","Update core-setup and re-enable all sdk resolver tests * Update core-setup to 2.1.5-servicing-26911-03
* Re-unify hostfxr.dll used by resolver and runtime
* Re-enable all sdk resolver tests on all platforms

Fix #9851",Approved to merge,nguerrera,13/09/2018 4:13,14/09/2018 6:02
9983,Update dependencies for the 2.1.402 release.,,"Update dependencies for the 2.1.402 release. 
",Area-Infrastructure,None,12/09/2018 10:31,13/09/2018 2:15
9982,Merge release/2.2.1xx to master,"
This is an automatically generated pull request from release/2.2.1xx into master.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.1xx to master 
This is an automatically generated pull request from release/2.2.1xx into master.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,dsplaisted,12/09/2018 10:01,17/10/2018 6:02
9981,Installer metadata in ARP uses HTTP URLs release/2.1.4xx,"#### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only installer metadata change

Issue:
https://github.com/dotnet/cli/issues/9977

Porting 2.2.1xx change https://github.com/dotnet/cli/pull/9857","Installer metadata in ARP uses HTTP URLs release/2.1.4xx #### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only installer metadata change

Issue:
https://github.com/dotnet/cli/issues/9977

Porting 2.2.1xx change https://github.com/dotnet/cli/pull/9857",Servicing-approved,wli3,,
9980,Installer metadata in ARP uses HTTP URLs rel/1.1.0,"#### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only installer metadata change

Issue:
https://github.com/dotnet/cli/issues/9977

Porting 2.2.1xx change https://github.com/dotnet/cli/pull/9857","Installer metadata in ARP uses HTTP URLs rel/1.1.0 #### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only installer metadata change

Issue:
https://github.com/dotnet/cli/issues/9977

Porting 2.2.1xx change https://github.com/dotnet/cli/pull/9857",Servicing-approved,wli3,,
9979,SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS rel/1.1.0,"#### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only metadata change
","SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS rel/1.1.0 #### Description
SDK Windows installer metadata in ARP uses HTTP URLs instead of HTTPS
#### Customer Impact
http link is not secure.
#### Regression?
No
#### Risk
Low only metadata change
",Servicing-consider,wli3,,
9978,Simplify first run experience flags,"When DOTNET_CLI_TELEMETRY_OPTOUT is set to 1 or true SDK should not print the telemetry message notice.  When this behavior is corrected the SDK no longer needs the DOTNET_PRINT_TELEMETRY_MESSAGE environmental variable and it will no longer be checked or used. 

The reason of the flag is added: https://github.com/dotnet/cli/pull/6869#discussion_r122033436","Simplify first run experience flags When DOTNET_CLI_TELEMETRY_OPTOUT is set to 1 or true SDK should not print the telemetry message notice.  When this behavior is corrected the SDK no longer needs the DOTNET_PRINT_TELEMETRY_MESSAGE environmental variable and it will no longer be checked or used. 

The reason of the flag is added: https://github.com/dotnet/cli/pull/6869#discussion_r122033436",Epic,wli3,,
9977,Windows Support and Help links are http.,"## Steps to reproduce
Install SDK or runtime go to Add/Remove programs cry.

## Expected  behavior

Help and Support links should be https

## Actual behavior

![dm1y5jwuyaa3qek](https://user-images.githubusercontent.com/796298/45380760-55a09f80-b5b8-11e8-91cd-ce3f63525eb8.jpg)

See https://github.com/dotnet/core-setup/issues/4559 for parent issue. @leecow wanted 3 issues :)


","Windows Support and Help links are http. ## Steps to reproduce
Install SDK or runtime go to Add/Remove programs cry.

## Expected  behavior

Help and Support links should be https

## Actual behavior

![dm1y5jwuyaa3qek](https://user-images.githubusercontent.com/796298/45380760-55a09f80-b5b8-11e8-91cd-ce3f63525eb8.jpg)

See https://github.com/dotnet/core-setup/issues/4559 for parent issue. @leecow wanted 3 issues :)


",None,wli3,,
9976,Merge release/2.1.402-MSRC to release/2.1.4xx,,Merge release/2.1.402-MSRC to release/2.1.4xx ,Area-Infrastructure,None,12/09/2018 3:41,12/09/2018 7:23
9974,On WSL Ubuntu 18.04 dotnet tool install -g Cake.Tool and Octopus.DotNet.Cli fails,"The combination of WSL and Ubuntu 18.04 seems to cause issues with .NET global tools.

## Steps to reproduce
 using 2.1.401 on

* Docker
  - microsoft/dotnet:2.1-sdk
  - ubuntu:18.04
  - ubuntu:16.04
  - fedora:28
  - centos:centos7
* WSL
  - Ubuntu 16.04
  - openSuse Leap 42
  - Debian 9
* Windows
* Mac

So doesn't seem package related but rather a specific environment issue.","On WSL Ubuntu 18.04 dotnet tool install -g Cake.Tool and Octopus.DotNet.Cli fails The combination of WSL and Ubuntu 18.04 seems to cause issues with .NET global tools.

## Steps to reproduce
 using 2.1.401 on

* Docker
  - microsoft/dotnet:2.1-sdk
  - ubuntu:18.04
  - ubuntu:16.04
  - fedora:28
  - centos:centos7
* WSL
  - Ubuntu 16.04
  - openSuse Leap 42
  - Debian 9
* Windows
* Mac

So doesn't seem package related but rather a specific environment issue.",tool,None,11/09/2018 17:58,10/10/2018 5:42
9970,global tool - appsettings.json,"## Steps to reproduce

I am developing a global tool and the first thing it does is in it's entry point is load some configuration from a local  output:

> Version:   2.1.401
 Commit:    91b1c13032

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.401\

Host (useful for support):
  Version: 2.1.3
  Commit:  124038c13e




","global tool - appsettings.json ## Steps to reproduce

I am developing a global tool and the first thing it does is in it's entry point is load some configuration from a local  output:

> Version:   2.1.401
 Commit:    91b1c13032

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.401\

Host (useful for support):
  Version: 2.1.3
  Commit:  124038c13e




",tool,wli3,,
9968,Enable WeCoverLatestNetCoreAppRollForward when there is netcoreapp3.0 template,"That test assert default template(netcoreapp2.2) is supported in SDK. In master since netcoreapp2.2 cannot be restored from nuget(no release version). The test cannot pass.

When there is netcoreapp3.0 template inserted it should be resolved.","Enable WeCoverLatestNetCoreAppRollForward when there is netcoreapp3.0 template That test assert default template(netcoreapp2.2) is supported in SDK. In master since netcoreapp2.2 cannot be restored from nuget(no release version). The test cannot pass.

When there is netcoreapp3.0 template inserted it should be resolved.",None,wli3,,
9967,Create another PR in core-sdk ??,"https://github.com/dotnet/cli/pull/9872

Merged only CLI part. Rest of the merge need go in to core-sdk 
","Create another PR in core-sdk ?? https://github.com/dotnet/cli/pull/9872

Merged only CLI part. Rest of the merge need go in to core-sdk 
",None,wli3,,
9966,forward command is not forwarded in ToolUpdateCommand,"No counterpart as in
https://github.com/dotnet/cli/blob/release/2.2.1xx/src/dotnet/commands/dotnet-tool/install/ToolInstallCommand.cs#L68","forward command is not forwarded in ToolUpdateCommand No counterpart as in
https://github.com/dotnet/cli/blob/release/2.2.1xx/src/dotnet/commands/dotnet-tool/install/ToolInstallCommand.cs#L68",Bug,wli3,,
9964,Refactoring add strong type to ToolCommandName,Right now it is just string. And it is used separated enough to give it a strong type.,"Refactoring, add strong type to ToolCommandName Right now it is just string. And it is used separated enough to give it a strong type.",tool,wli3,,
9961,Merge release/2.1.4xx to release/2.1.5xx,"
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.4xx to release/2.1.5xx 
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,7/09/2018 10:01,13/09/2018 8:12
9960,Update SLA to clarify business days.,"Adding a clarifying  adjective where appropriate to expected time
periods.
","Update SLA to clarify business days. Adding a clarifying  adjective where appropriate to expected time
periods.
",Area-Infrastructure,None,7/09/2018 8:06,7/09/2018 10:40
9956,Update dependency updater (port from 2.2.1xx),"- If this PR should not run tests please add text ""skip[REMOVE_THIS]ci[REMOVE_THIS]please"" (remove the marked text no quotes).
- Please add description for changes you are making.
- If there is an issue related to this PR please add the reference.
","Update dependency updater (port from 2.2.1xx) - If this PR should not run tests please add text ""skip[REMOVE_THIS]ci[REMOVE_THIS]please"" (remove the marked text no quotes).
- Please add description for changes you are making.
- If there is an issue related to this PR please add the reference.
",Area-Infrastructure,None,7/09/2018 2:34,7/09/2018 7:33
9955,dotnet run/test failed as .NETCore 1.1.2 was not found on sdk 1.1.11,"## Steps to reproduce
1. Install sdk 1.1.11-msrc-fnl-005292
2. dotnet new console or mstest
3. dotnet run/test to observe



## Expected  behavior
dotnet run/test works normally

## Actual behavior
dotnet run/test failed with as .NETCore 1.1.2 was not found
c:\nicole-test\myconsole>dotnet run
The specified framework 'Microsoft.NETCore.App' version '1.1.2' was not found.
  - Check application dependencies and target a framework version installed at:
      C:\Program Files\dotnet\shared\Microsoft.NETCore.App
  - The following versions are installed:
      1.0.13-servicing-005091-00
      1.1.10-servicing-001782-00
  - Alternatively install the framework version '1.1.2'.

## Environment data
 output:
c:\nicole-test\myconsole>dotnet run
The specified framework 'Microsoft.NETCore.App' version '1.1.2' was not found.
  - Check application dependencies and target a framework version installed at:
      C:\Program Files\dotnet\shared\Microsoft.NETCore.App
  - The following versions are installed:
      1.0.13-servicing-005091-00
      1.1.10-servicing-001782-00
  - Alternatively install the framework version '1.1.2'.





","dotnet run/test failed as .NETCore 1.1.2 was not found on sdk 1.1.11 ## Steps to reproduce
1. Install sdk 1.1.11-msrc-fnl-005292
2. dotnet new console or mstest
3. dotnet run/test to observe



## Expected  behavior
dotnet run/test works normally

## Actual behavior
dotnet run/test failed with as .NETCore 1.1.2 was not found
c:\nicole-test\myconsole>dotnet run
The specified framework 'Microsoft.NETCore.App' version '1.1.2' was not found.
  - Check application dependencies and target a framework version installed at:
      C:\Program Files\dotnet\shared\Microsoft.NETCore.App
  - The following versions are installed:
      1.0.13-servicing-005091-00
      1.1.10-servicing-001782-00
  - Alternatively install the framework version '1.1.2'.

## Environment data
 output:
c:\nicole-test\myconsole>dotnet run
The specified framework 'Microsoft.NETCore.App' version '1.1.2' was not found.
  - Check application dependencies and target a framework version installed at:
      C:\Program Files\dotnet\shared\Microsoft.NETCore.App
  - The following versions are installed:
      1.0.13-servicing-005091-00
      1.1.10-servicing-001782-00
  - Alternatively install the framework version '1.1.2'.





",None,peterhuene,,
9953,Add local tool resolver cache,"It is used to speed up local tools command resolution. Currently is an isolated component. https://github.com/dotnet/cli/issues/9922

## Correctness
In this version the correctness is the first. And there are a lot of usage of linq and creating new objects. However from the profile of the prototype reading from the cache is trivial compared with other places. Also there is no end to end code so I hope to optimize this part after I have it. At the same time there are many strategies for different bottle necks if it shows up. Like I can order the cache during save or add an extra field to store the hash of fields. If we spend more time reading manifest file we should spend more development effort to cache manifest file info instead.

## When it will be used
After user issue tool restore we will run NuGet restore and we can get IReadOnlyList<CommandSettings> as the result. Cache Save will be run to store the mapping between Package Id–Version-TFM-RID-command name and tools command available. Load will be used during command resolution or picking out already restored commands.

## Concurrency
No lock on write if file is corrupted treat it as empty. And a new restore will be triggered and the cache will be rewrite if it is during tool restore.

The reason being there are only 2 ways a file could be corrupted. 1. two CLI running at the same time. Since there should not be duplication in package id in one manifest file (the code to validate is coming). And in this case it is user error. 2. Direct edit the cache it is still a user error.

In the current design if above happens we can still get back to correct state. If we use a more complex read and write lock with a file. We could get in a nastier bug of locking file forever for a potentially non-exist file corruption case.","Add local tool resolver cache It is used to speed up local tools command resolution. Currently is an isolated component. https://github.com/dotnet/cli/issues/9922

## Correctness
In this version the correctness is the first. And there are a lot of usage of linq and creating new objects. However from the profile of the prototype reading from the cache is trivial compared with other places. Also there is no end to end code so I hope to optimize this part after I have it. At the same time there are many strategies for different bottle necks if it shows up. Like I can order the cache during save or add an extra field to store the hash of fields. If we spend more time reading manifest file we should spend more development effort to cache manifest file info instead.

## When it will be used
After user issue tool restore we will run NuGet restore and we can get IReadOnlyList<CommandSettings> as the result. Cache Save will be run to store the mapping between Package Id–Version-TFM-RID-command name and tools command available. Load will be used during command resolution or picking out already restored commands.

## Concurrency
No lock on write if file is corrupted treat it as empty. And a new restore will be triggered and the cache will be rewrite if it is during tool restore.

The reason being there are only 2 ways a file could be corrupted. 1. two CLI running at the same time. Since there should not be duplication in package id in one manifest file (the code to validate is coming). And in this case it is user error. 2. Direct edit the cache it is still a user error.

In the current design if above happens we can still get back to correct state. If we use a more complex read and write lock with a file. We could get in a nastier bug of locking file forever for a potentially non-exist file corruption case.",tool,dsplaisted,6/09/2018 11:25,12/09/2018 4:12
9952,Minor change,Format code add missing namespace file header,Minor change Format code add missing namespace file header,tool,None,6/09/2018 11:15,7/09/2018 6:53
9949,dotnet publish should expose --framework-dependent,"## Steps to reproduce

Publish using a RID without specifying 

<details>
 <summary>Environment data</summary>
.NET Core SDK (reflecting any global.json):
 Version:   2.1.401
 Commit:    91b1c13032

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.401\

Host (useful for support):
  Version: 2.1.3-servicing-26724-03
  Commit:  124038c13e

.NET Core SDKs installed:
  2.1.400 [C:\Program Files\dotnet\sdk]
  2.1.401 [C:\Program Files\dotnet\sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.3-servicing-26724-03 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]

To install additional .NET Core runtimes or SDKs:
  https://aka.ms/dotnet-download
</details>
","dotnet publish should expose --framework-dependent ## Steps to reproduce

Publish using a RID without specifying 

<details>
 <summary>Environment data</summary>
.NET Core SDK (reflecting any global.json):
 Version:   2.1.401
 Commit:    91b1c13032

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.401\

Host (useful for support):
  Version: 2.1.3-servicing-26724-03
  Commit:  124038c13e

.NET Core SDKs installed:
  2.1.400 [C:\Program Files\dotnet\sdk]
  2.1.401 [C:\Program Files\dotnet\sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 2.1.2 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.3-servicing-26724-03 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]

To install additional .NET Core runtimes or SDKs:
  https://aka.ms/dotnet-download
</details>
",good first issue,peterhuene,,
9944,"<contentFiles>.buildAction from NuGet package is overriden with ""Compile""","## Steps to reproduce
### 1. Create NuGet package from the following nuspec:



.nuspec:
","<contentFiles>.buildAction from NuGet package is overriden with ""Compile"" ## Steps to reproduce
### 1. Create NuGet package from the following nuspec:



.nuspec:
",None,livarcocc,,
9939,Better Mock file system,"This is a rewrite of the existing mock file system. The goal is to be as ""real"" as possible. I've been working on it a bit every week for 2 months. The existing mock file system has many behavior that is different than the real file system. Due to it is modeled by one big directory. And it will give different result when the set up is different. I've investigated several hours in total for it but I still cannot understand. This implementation uses a tree with different types of object for Directory and File which is more accurate.","Better Mock file system This is a rewrite of the existing mock file system. The goal is to be as ""real"" as possible. I've been working on it a bit every week for 2 months. The existing mock file system has many behavior that is different than the real file system. Due to it is modeled by one big directory. And it will give different result when the set up is different. I've investigated several hours in total for it but I still cannot understand. This implementation uses a tree with different types of object for Directory and File which is more accurate.",Area-Infrastructure,nguerrera,4/09/2018 11:07,7/09/2018 9:20
9935,Dotnet list package command,"This PR adds the code for dotnet list package command as described in this spec https://github.com/NuGet/Home/wiki/dotnet-list-package

The tests here will fail since this this will use a version of NuGet that does not support list. @rohit21agrawal can help with changes to make the tests run as expected and with changes.","Dotnet list package command This PR adds the code for dotnet list package command as described in this spec https://github.com/NuGet/Home/wiki/dotnet-list-package

The tests here will fail since this this will use a version of NuGet that does not support list. @rohit21agrawal can help with changes to make the tests run as expected and with changes.",Servicing-approved,peterhuene,,
9924,local tool summary issue,"- [x] https://github.com/dotnet/cli/issues/9917 dotnet tool install/uninstall
- [x] https://github.com/dotnet/cli/issues/9918 Manifest serialization/deserialization 
- [x] https://github.com/dotnet/cli/issues/9919 dotnet tool restore
- [x] https://github.com/dotnet/cli/issues/9920 dotnet tool list <--local>
- [x] https://github.com/dotnet/cli/issues/9921 Store to nuget global package folder and find the dll
- [x] https://github.com/dotnet/cli/issues/9922 Local tool Command Resolver
- [x] https://github.com/dotnet/cli/issues/9923 dll missing handing
- [x] https://github.com/dotnet/cli/issues/10040 security review
- [x] https://github.com/dotnet/cli/issues/10259 new manifest file
","local tool summary issue - [x] https://github.com/dotnet/cli/issues/9917 dotnet tool install/uninstall
- [x] https://github.com/dotnet/cli/issues/9918 Manifest serialization/deserialization 
- [x] https://github.com/dotnet/cli/issues/9919 dotnet tool restore
- [x] https://github.com/dotnet/cli/issues/9920 dotnet tool list <--local>
- [x] https://github.com/dotnet/cli/issues/9921 Store to nuget global package folder and find the dll
- [x] https://github.com/dotnet/cli/issues/9922 Local tool Command Resolver
- [x] https://github.com/dotnet/cli/issues/9923 dll missing handing
- [x] https://github.com/dotnet/cli/issues/10040 security review
- [x] https://github.com/dotnet/cli/issues/10259 new manifest file
",Epic,wli3,,
9923,dll missing handing,like nuget cache get global pacakge folder get cleaned. We need to surface error or do a restore,dll missing handing like nuget cache get global pacakge folder get cleaned. We need to surface error or do a restore,tool,wli3,,
9922,Local tool Command Resolver,"- [x] resolve Command Class circular dependency
- [ ] actual lookup
- [ ] resolver cache
- [ ] performance optimization","Local tool Command Resolver - [x] resolve Command Class circular dependency
- [ ] actual lookup
- [ ] resolver cache
- [ ] performance optimization",tool,wli3,,
9921,Store to nuget global package folder and find the dll,,"Store to nuget global package folder and find the dll 





",tool,wli3,,
9920,dotnet tool list <--local>,List all available local tools in this directory. May consider trigger prime cache.,dotnet tool list <--local> List all available local tools in this directory. May consider trigger prime cache.,tool,wli3,,
9919,dotnet tool restore,prime cache/restore all available tools for all folders lead to working directory,dotnet tool restore prime cache/restore all available tools for all folders lead to working directory,tool,wli3,,
9918,Manifest serialization/deserialization ,"- [x] Finalize manifest file format
- [x] serialization
- [x] deserialization



","Manifest serialization/deserialization  - [x] Finalize manifest file format
- [x] serialization
- [x] deserialization



",tool,wli3,,
9917,dotnet tool install/uninstall <--local> dotnetsay packageID,"Experience to create/edit manifest file for local tools



","dotnet tool install/uninstall <--local> dotnetsay packageID Experience to create/edit manifest file for local tools



",tool,wli3,,
9914,Fix debian package tests clean up and set up,"Detect if package installed first and then uninstall

Due to IgnoreStandardErrorWarningFormat + warning as error. Th error is ""not caught"".  But the goal is to ensure there is no existing installed package. So replace it with use detect if installed first and then remove. This should unblock prodcon","Fix debian package tests clean up and set up Detect if package installed first and then uninstall

Due to IgnoreStandardErrorWarningFormat + warning as error. Th error is ""not caught"".  But the goal is to ensure there is no existing installed package. So replace it with use detect if installed first and then remove. This should unblock prodcon",Infrastructure,None,30/08/2018 10:00,31/08/2018 3:16
9912,Consider adding retry logic to download() function in scripts/obtain/dotnet-install.sh,"@dotnet-mc-bot commented on [Wed Aug 29 2018](https://github.com/dotnet/core-eng/issues/4127)

There were a set of failures during this build. Here is a summary of these:
* https://devdiv.visualstudio.com/DefaultCollection/DevDiv/_build?_a=summary&buildId=1987783
  - **Agent:** DDVSOLINUXAGE008
  - **Error log:** ;[31mdotnet_install: Error: Could not download .NET Core SDK version 2.1.300;(B;[m...

@jcagme @markwilkie


---

@MattGal commented on [Wed Aug 29 2018](https://github.com/dotnet/core-eng/issues/4127#issuecomment-417036024)

This is indeed a transient network failure attempting to download https://dotnetcli.azureedge.net/dotnet/Sdk/2.1.300/dotnet-sdk-2.1.300-rhel.6-x64.tar.gz from the CLI's ""dotnet-install.sh"" script which only makes one try.  The error message:  indicates a server-side disconnection.   

As this represents an Azure VM talking to an Azure storage account via an Azure CDN we don't have anywhere on the dnceng team we can help out.  I feel that these lines should be updated to retry the download at least once:
https://github.com/dotnet/cli/blob/release/2.1.4xx/scripts/obtain/dotnet-install.sh#L642-L664  so am moving the issue over to the CLI repo for consideration there.

","Consider adding retry logic to download() function in scripts/obtain/dotnet-install.sh @dotnet-mc-bot commented on [Wed Aug 29 2018](https://github.com/dotnet/core-eng/issues/4127)

There were a set of failures during this build. Here is a summary of these:
* https://devdiv.visualstudio.com/DefaultCollection/DevDiv/_build?_a=summary&buildId=1987783
  - **Agent:** DDVSOLINUXAGE008
  - **Error log:** ;[31mdotnet_install: Error: Could not download .NET Core SDK version 2.1.300;(B;[m...

@jcagme @markwilkie


---

@MattGal commented on [Wed Aug 29 2018](https://github.com/dotnet/core-eng/issues/4127#issuecomment-417036024)

This is indeed a transient network failure attempting to download https://dotnetcli.azureedge.net/dotnet/Sdk/2.1.300/dotnet-sdk-2.1.300-rhel.6-x64.tar.gz from the CLI's ""dotnet-install.sh"" script which only makes one try.  The error message:  indicates a server-side disconnection.   

As this represents an Azure VM talking to an Azure storage account via an Azure CDN we don't have anywhere on the dnceng team we can help out.  I feel that these lines should be updated to retry the download at least once:
https://github.com/dotnet/cli/blob/release/2.1.4xx/scripts/obtain/dotnet-install.sh#L642-L664  so am moving the issue over to the CLI repo for consideration there.

",Install-Script,johnbeisner,,
9910,Remove LZMA from core-sdk,"For .NET Core 3.0 we are going to get rid of the LZMA file that expands into the NuGetFallbackFolder.  Instead we are going to have targeting packs which are bundled in the installer.

The LZMA doesn't currently add any value for the 3.0 builds because it's ""incoherent"" - ie it doesn't have the right preview packages.  So we should go ahead and remove it now.","Remove LZMA from core-sdk For .NET Core 3.0 we are going to get rid of the LZMA file that expands into the NuGetFallbackFolder.  Instead we are going to have targeting packs which are bundled in the installer.

The LZMA doesn't currently add any value for the 3.0 builds because it's ""incoherent"" - ie it doesn't have the right preview packages.  So we should go ahead and remove it now.",None,dsplaisted,,
9906,Fix rpmdb error,,Fix rpmdb error ,Infrastructure,None,29/08/2018 1:28,29/08/2018 4:04
9902,Changing the property names for 2.2 templates to be named 22 instead of 20.,,"Changing the property names for 2.2 templates to be named 22 instead of 20. 
",Area-Infrastructure,None,28/08/2018 8:54,29/08/2018 1:20
9901,Merge release/2.1.5xx to release/2.2.1xx,"
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.5xx to release/2.2.1xx 
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,28/08/2018 7:44,17/10/2018 10:11
9900,Merge release/2.1.4xx to release/2.1.5xx,"
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.4xx to release/2.1.5xx 
This is an automatically generated pull request from release/2.1.4xx into release/2.1.5xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,28/08/2018 7:44,1/09/2018 2:53
9898,Both 2.1.100 and 2.1.100.7326. SDK installer are available,"It is causing installation duplication

https://github.com/dotnet/core/issues/1839#issuecomment-416292934





","Both 2.1.100 and 2.1.100.7326. SDK installer are available It is causing installation duplication

https://github.com/dotnet/core/issues/1839#issuecomment-416292934





",windows-installer,None,28/08/2018 3:16,
